कथ्य,00001095,
कद्रू,00003950,00001149,
कनवाळू,00001356,00003806,
कनिष्ठ,00004050,00023514,00016224,
कन्नड,00018664,
कपटयुक्त,00001515,
कपटी,00001515,00004056,00004060,00008291,
कपोलकल्पित,00001112,
कबंध,00024203,
कबरा,00005223,
कबाबविक्या,00024062,
कबाबी,00024063,
कबीरपंथी,00024054,
कमअस्सल,00002271,
कमकुवत,00006203,
कमजात,00002271,
कमजोर,00006203,00007428,
कमनशिबी,00002279,
कमनीय,00002862,
कमलनयन,00014407,
कमवणारा,00022473,
कमविणारा,00022473,
कमानदार,00030404,
कमानीदार,00030404,
कमाल,00010351,
कमालीचा,00012309,
कमावता,00022473,
कमावलेला,00007504,00016373,
कमी,00003092,
कमी_झालेला,00036392,
कमी_होत_असलेला,00027824,
कमी_उंचीचा,00012763,
कमी_प्रतिचा,00018634,
कमीतकमी,00004504,
कम्युनिस्ट,00019712,
करंटा,00002279,
करकरीत,00011712,
करडा,00038678,
करण्याजोगा,00024978,
करण्यायोग्य,00024978,
करण्यालायक,00024978,
करदेय,00011723,
करपलेला,00053739,
करपात्र,00001173,00011722,
करमुक्त,00014374,00002651,
करोडपती,00004137,
कर्कश,00004177,00021394,
कर्कशा,00001337,
कर्जकरी,00001648,
कर्जदाता,00001648,
कर्जमुक्त,00008590,
कर्जाऊ,00037288,
कर्णकटु,00021394,
कर्णकटू,00004177,00012949,
कर्णकठोर,00021394,
कर्णकर्कश,00004177,00021394,
कर्णबधिर,00007196,
कर्तबगार,00004681,
कर्तव्य_ठाऊक_नसलेला,00022306,
कर्तव्य_न_जाणणारा,00022306,
कर्तृत्ववादी,00004146,
कर्तृत्ववान,00004681,
कर्दनकाळ,00052828,
कर्नाटक,00018663,
कर्नाटकी,00005409,00018662,
कर्मठ,00018400,
कर्मनिष्ठ,00018400,
कर्मवादी,00004146,
कर्माधीन,00001482,
कर्षुकीय,00011075,
कलंकित,00001945,
कलंकी,00001945,
कलंदर,00052829,
कलता,00012761,
कलमी,00008623,
कलयुगीन,00004153,
कलात्मक,00002452,
कलाप्रेमी,00004453,
कलारसिक,00004453,
कलावंत,00010932,
कलाहीन,00002823,
कलुषित,00052831,00054418,
कल्पक,00008292,
कल्पनातीत,00002236,
कल्पित,00000249,
कल्याणकारी,00002453,00013972,
कल्हईचा,00023126,
कल्हयचा,00023126,
कल्हेचा,00023126,
कळाहीन,00001338,00001426,
कवचधारी,00012216,
कवचहीन,00012215,
कवडीचुंबक,00003950,00001149,
कश्मीरी,00018677,
कष्टदायक,00004228,
कष्टाळू,00004147,
कष्टी,00003371,00004276,
कसदार,00006930,
कसबी,00000029,00008292,
कसलेला,00004815,
कसा,00004518,
कस्तूरी_मिसळलेला,00024311,
कस्तूरीच्या_रंगाचा,00024312,
कांतिहीन,00001338,
काकडीचा,00034329,
कागदाचा,00011101,
कागदी,00011102,00011101,00005364,
काजळ_घातलेला,00000090,
काटक,00001283,
काटकसरी,00001573,
काटेकोर,00054028,00054202,
काटेरी,00001088,
काट्याविरहित,00002213,
काठियावाडी,00011680,
काडीपैलवान,00002564,
काणा,00009679,00004288,
कातर,00003369,
कातळी,00012708,
कादंबरीत_वर्णन_करण्यायोग्य,00005058,
कानडा,00005409,
कानडी,00018664,00005409,
कानतुटका,00007409,
कापरा,00008607,
कापराचा,00019380,
कापराच्या_रंगाचा,00019379,
कापराच्या_वासासारखा,00019382,
कापलेला,00017404,
कापसाचा,00009931,
काफिर,00011093,
काबील,00000030,
काबुली,00013020,00013052,00022507,
काम_करण्यास_अयोग्य_असलेला,00022118,
काम_करण्यास_असमर्थ_असलेला,00022118,
कामचलाऊ,00005205,
कामचुकवू,00002579,
कामचुकव्या,00002579,
कामचुकार,00002579,
कामचुकारू,00002579,
कामचोर,00002579,
कामसू,00000115,00004147,00018403,
कामाचा,00002451,
कामी,00002700,00015922,
कामुक,00002700,
कायदेविषयक,00006868,
कायदेशीर,00005781,00010064,00016078,
कायमचा,00015503,
कायमची,00015505,
कायमस्वरुपी,00003167,
कारक,00026066,
कारकुनी,00054438,
कारुणिक,00002303,
कार्तिकी,00036527,
कार्बनिक,00034766,
कार्यकारी,00000350,
कार्यक्षम,00054448,
कार्यभूत_झालेला,00017699,
कार्यरत,00006487,
कार्यान्वित,00004484,
कार्यालयीन,00019407,00026877,
कालबाह्य,00037332,
कालविषयक,00001119,
कालिक,00001119,
कालिन,00001119,
काल्पनिक,00000249,00015060,
काळजिभ्या,00004167,
काळजीमुक्त,00002435,
काळा,00002390,00037416,00002389,
काळाकभिन्न,00000967,
काळाकिट्ट,00000967,
काळाकुट्ट,00000967,
काळाकुळकुळीत,00000967,
काळाचा,00001119,
काळाजर्द,00000967,
काळाजहर,00000967,
काळाठिक्कर,00000967,
काळाढुस्स,00000967,
काळाढोंण,00000967,
काळाभोर,00000967,
काळाशार,00000967,
काळासंबंधी,00001119,
काळीज_हादरवणारा,00037460,
काळ्या_जीभेचा,00004167,
कावराबावरा,00010305,
काव्यप्रेमी,00004455,
काव्यमय,00037343,
काव्यात्मक,00002121,
काश्मीरी,00004029,00018679,00018677,
कासावीस,00052530,
काही,00013148,00004086,
किंकरा,00025415,
किंमत_न_ठेवणारा,00024668,
किंमती,00002850,00003898,00024125,
किचकट,00002608,
किटकनाशक,00008246,
किडका,00038448,
किडकिडीत,00013440,
किण्वित,00023988,
कितपत,00008643,
किती,00008643,
कितीतरी,00000118,
कित्येक,00000118,
किनारपट्टीचा,00034123,
किनार्‍याचा,00034123,
किनार्‍यावर_राहणारा,00002491,
किफायतशीर,00001130,
किमती,00002850,00003898,
किमान,00004504,
किरकोळ,00001283,00007037,00017291,00030963,
किलकिला,
किळसवाणा,00054462,
किळसवाणे,00052126,
किशमिशी,00023332,
किसमिशी,00023328,00023330,
किसमिशीची,00023328,00023330,
कीटकनाशक,00004898,
कीटकभक्षक,00004706,
कीर्तिमान,00004382,
कीर्तिवंत,00004382,
कुंडीय,00023845,
कुंद,00051311,
कुख्यात,00003660,00023506,
कुजकट,00052894,
कुजका,00005463,
कुजणारा,00035677,
कुटिल,00004056,
कुटुंबबाह्य,00000872,
कुटुंबवत्सल,00010741,
कुटुंबवाला,00010741,
कुटुंबवाळा,00010741,
कुटुंबीय,00002101,00054470,
कुडकडीत,00012715,
कुत्सिक,00002698,00002702,
कुत्सित,00052894,
कुपथ्य,00018534,
कुपित,00002947,
कुपोषित,00011811,
कुप्रसिद्धा,00003660,
कुबडा,00005738,
कुबड्या,00005738,
कुबुद्धी,00016382,
कुमारिका,00004401,
कुमारी,00004402,
कुरकुरीत,00024588,00012715,
कुरळा,00005053,
कुरूप,00003711,
कुर्रेबाज,00008476,
कुलक्षण,00031127,
कुलघातक,00024365,
कुलघ्न,00024365,
कुलतारक,00024366,
कुलतारण,00024366,
कुलवंत,00010740,
कुलवान,00010740,
कुलविषयक,00007935,
कुलहीन,00002271,00010739,
कुलाचा,00007935,
कुलाविषयीचा,00007935,
कुलाशी_संबंधित,00007935,
कुलासंबंधीचा,00007935,
कुलीन,00010740,
कुळविषयक,00007935,
कुळाचा,00007935,
कुळाविषयीचा,00007935,
कुळाशी_संबंधित,00007935,
कुळासंबंधीचा,00007935,
कुवेती,00020970,
कुशल,00000029,
कुशाग्र,00002546,
कुशाग्रबुद्धी,00009026,
कुशाग्रमती,00009026,
कुसुंबी,00005595,
कुस्करलेला,00029129,
कुस्वभावी,00001676,
कूट,00002547,
कूटसाक्षी,00004057,
कृत,00001160,
कृतकृत्य,00002285,00008905,
कृतघ्न,00000866,
कृतज्ञ,00001161,
कृतार्थ,00002285,00008905,
कृतिशील,00054477,
कृत्रिम,00000986,00003379,
कृपण,00003950,00001149,
कृपापात्र,00008667,
कृपाळू,00002303,00010782,
कृपावंत,00002303,
कृश,00013440,
कृषियोग्य,00025083,
कृषीयोग्य,00025083,
कृष्ण,00002390,
कॅथलिक,00019456,
कॅनेडायी,00019773,
कॅनेडीयन,00019773,
केंद्रशासित,00030337,
केंद्रित,00008236,
केंद्रीय,00004602,
केनियन,00020144,
केनियायी,00020144,
केन्द्रशासित,00030337,
केरळचा,00018698,
केरळाचा,00018698,
केरळी,00018698,
केरळीय,00018700,
केलेला,00001157,
केवढा,00008643,
केवळ,00004509,
केशरी,00013238,
केसाळ,00002211,
कैक,00000118,
कैद_केलेला,00026608,
कैरोचा,00015294,
कॉपी_करणारा,00029862,
कोंकणी,00018636,
कोंदट,00034200,
कोंबट,00004396,
कोकणस्थी,00054439,
कोकणी,00018636,00018654,00018655,
कोटी,00004135,
कोट्यवधी,00035666,
कोट्याधीश,00004137,
कोट्यावधी,00035666,
कोडगा,00002703,
कोणताही,00011155,
कोणयुक्त,00005996,
कोदंडधारी,00000876,
कोनयुक्त,00005996,
कोपायमान,00002947,
कोपाविष्ट,00002947,
कोपिष्ट,00003745,
कोमट,00004396,
कोमल,00035558,
कोमलांग,00004527,
कोमलांगी,00000541,
कोमेजलेला,00001426,00012848,
कोमोरोसी,00020068,
कोरडवाहू,00036883,
कोरडा,00004021,00038344,00019110,
कोरलेला,00010477,
कोरा,00038411,00011016,00037416,00022481,00004531,
कोरा_करकरीत,00022481,
कोरियन,00010937,00019031,
कोरियाई,00010937,00019031,
कोरीव,00019054,
कोलंबियन,00019946,
कोलंबियायी,00019946,
कोलकताचा,00022496,
कोलकाताचा,00022496,
कोल्हापुरी,00026210,
कोवळा,00053842,
कौटुंबिक,00002101,
कौतुकास्पद,00002456,
कौमार्ययुक्त,00002314,
कौलारू,00030709,
क्रमवार,00002562,
क्रमागत,00030706,
क्रमिक,00013547,
क्रांतिकारक,00034253,
क्रांतिकारी,00034253,
क्रिओल,00020306,
क्रियाशील,00004829,
क्रीत,00023563,
क्रुद्ध,00002947,
क्रूर,00004017,00002641,
क्रोएशियन,00019511,00019512,
क्रोएशियाई,00019511,00019512,
क्रोधायमान,00002947,
क्लांत,00001126,
क्लिष्ट,00013855,
क्षणभंगुर,00003168,00052785,
क्षणिक,00052785,
क्षतविक्षत,00034629,
क्षमाप्रार्थी,00004572,
क्षमायाचक,00004572,
क्षमावंत,00004571,
क्षमावान,00004571,
क्षमाशील,00004571,
क्षम्य,00001192,
क्षयरोगी,00003297,
क्षर,00000935,
क्षांत,00009817,
क्षात्र,00009008,
क्षारसंबंधित,00013630,
क्षितिजसमसूत्र,00012884,
क्षितिजसमांतर,00012884,
क्षीण,00000690,
क्षुद्र,00002264,
क्षुधावर्धक,00012804,
क्षुधित,00001513,
क्षुल्लक,00002264,
क्षेत्रीय,00004580,
क्षेपक,00016199,
क्षेप्ता,00016199,
खंक,00002265,
खंडन_करणारा,00013365,
खंडनीय,00001608,00002365,
खंडित,00004588,
खगोलीय,00024194,
खग्रास,00037133,
खची,00004987,
खच्ची,00004987,
खजुरासारखा,00023383,
खजूराचा,00023382,
खटारा,00018523,
खट्याळ,00006358,
खडखडीत,
खडतर,00002347,
खडबडीत,00004138,
खडा,00021828,
खडाण,00008292,
खडान्खडा,00036791,
खड्याचा,00016822,
खणक,00023252,
खणखणीत,00052985,
खणणारा,00023252,
खणलेला,00030210,
खनिज,00011078,
खपती,00004147,
खप्पड,00052990,
खमंग,00052408,
खमक्या,00008292,
खमखमीत,00005111,
खरकटे,00052961,00052962,
खरखरीत,00004138,
खरपूस,00051328,00052408,
खरब,00012255,
खरबपती,00035432,
खरबरीत,00004138,00052199,
खरमरीत,00006006,
खरा,00001365,00001918,00012118,
खराखुरा,00024185,
खराब,00004634,00052831,00004626,00011244,
खराब_झालेला,00007113,
खरेदी_केलेला,00023563,
खरोखर,00003210,
खर्चक,00001569,
खर्चाळू,00001569,
खर्चिक,00001569,
खर्चीक,00001569,
खर्व,00012255,
खल,00002701,
खलास,00001775,
खल्वाट,00004641,
खळबळजनक,00037260,
खवचट,00052894,
खवय्या,00008734,
खवळलेला,00002645,
खवैय्या,00008035,
खस्ता,00024588,
खाक,
खाकी,00009713,
खाजगी,00000162,00000166,00002493,
खाजरा,00053014,
खाडकू,00026609,
खाणलेला,00030210,
खाणारा,00008035,
खातेदार,00015560,
खात्रीलायक,00000248,
खादाड,00000656,
खाद्य,00001228,
खानदानविषयक,00007935,
खानदानाचा,00007935,
खानदानाविषयीचा,00007935,
खानदानाशी_संबंधित,00007935,
खानदानासंबंधीचा,00007935,
खानदानी,00003207,
खाबडखुबड,00000265,
खारट,00006351,00037475,
खारा,00006351,
खालचा,00012764,00025206,
खालच्या_वर्गाचा,00003206,
खालच्या_प्रतिचा,00018634,
खालील,00006456,00025206,
खाल्लेला,00008699,
खास,00003662,
खास_वेळेसाठी_राखलेले,00019832,
खासगी,00000162,00000166,00002493,
खिन्न,00001353,00002846,00003199,
खिसमिशी,00023328,00023330,00023332,
खिसमिशीची,00023328,00023330,
खिसेकापू,00009756,
खुजा,00005423,
खुणांकित,00027105,
खुणाळलेला,00007990,
खुनी,00004562,
खुपरा,00053027,
खुरखुरमुंडा,00005214,
खुला,00038408,00026842,00001097,00035467,
खुळचट,00006772,
खुळा,00006772,
खुश,00002949,
खुशमस्कर्‍या,00005154,
खुशमिजाज,00002950,
खुशामती,00005154,
खुशामदी,00005154,
खुशालचेंडू,00053053,00020283,
खुसखुशीत,00052408,00024588,
खूप,00002403,00018107,
खूप_भक्कम,00030201,
खूप_मजबूत,00030201,
खूप_मळका,00015579,
खूप_खुश,00013189,
खूप_मोठा,00022970,
खूप_लालचावलेला,00003798,
खेंकड,00001194,
खेंकडा,00001194,
खेंदड,00000027,
खेंदाड,00000027,
खेकड,00001194,
खेकडा,00001194,
खेचर,00011692,
खेदजनक,00003028,
खोकड,00001194,
खोचट,00052894,
खोटा,00000788,00003179,00004056,
खोटारडा,00000520,00000788,
खोडकर,00006358,
खोदक,00023252,
खोदणारा,00023252,
खोदलेला,00030210,
खोदीव,00030210,
खोल,00004803,00002162,
खोलगट,
ख्मेर,00019084,
ख्यात,00003464,
ख्यातनाम,00003464,00010253,
गंतव्य,00016891,
गंधयुक्त,00004799,
गंधहीन,00004798,
गंधित,00004799,
गंभीर,00002420,00011363,
गगनचुंबित,00008332,
गगनचुंबी,00008332,
गगनभेदी,00023442,
गचाळ,00002419,
गच्च,00001328,00005030,
गजगामिनी,00014461,
गजबजलेला,00017925,
गडगंज,00002090,
गडद,00011927,
गडबडलेला,00012493,
गढूळ,00025611,
गणनीय,00001139,
गणिताचा,00032724,
गणिती,00032724,
गत,00002623,
गतकालीन,00002362,00002626,
गतप्राण,00002627,
गतानुगतिक,00036912,
गतावधिक,00000126,
गतिमान,00001177,
गतिशील,00001177,
गतिहीन,00002301,
गती_न_मिळालेला,00014768,
गदगदलेला,00013188,
गदळ,00002419,
गद्यात्मक,00025327,
गपाड्या,00000420,
गप्प,00004658,00004659,
गप्पिष्ट,00007957,00000420,
गप्पी,00007957,00000420,
गबदुल,00036707,
गबाळा,00000026,
गमत्या,00007782,
गम्य,00001254,00036908,
गरजवंत,00012655,00015589,
गरजू,00012655,00015589,
गरजेचा,00001092,
गरभरू,00019939,
गरम,06,00001555,00004854,00007662,00004852,00017424,00035396,
गरमगरम,00004855,
गरमागरम,00004855,
गरीब,00002265,
गरोदर,00004869,
गर्क,00002129,
गर्द,00001328,00011927,00005030,
गर्भनिरोधक,00027978,
गर्भवती,00004869,
गर्भश्रीमंत,00037297,
गर्भस्थ,00014122,
गर्भार,00004869,00006710,
गर्भारशी,00004869,
गर्भिणी,00004869,
गर्विष्ठ,00002853,
गर्हणीय,00001368,
गर्ह्य,00001368,
गलिच्छ,00002419,
गलितगात्र,00051383,
गळेकापू,00035607,
गळेपडू,00053104,
गवई,00030802,
गवताचा,00003866,
गवती,00003866,
गव्य,00001832,
गव्हाळ,00023183,
गव्हाळा,00023183,
गहन,00002347,00002350,00002608,00002162,
गहाळ,
गहिरा,00011927,
गांजलेला,00010733,
गांजेकस,00008684,
गांठळ,00016485,
गांठीगांठीचा,00016485,
गांधीवादविषयक,00024285,
गांधीवादाबाबतचा,00024285,
गांधीवादाविषयीचा,00024285,
गांधीवादाशी_संबंधित,00024285,
गांधीवादासंबंधीचा,00024285,
गांधीवादी,00024284,00024285,
गांबियायी,00020130,
गाजलेला,00015136,
गाठ,00024271,
गाडलेला,00034175,
गाढ,00002099,
गादी_असलेला,00015554,
गादीचा,00015554,
गाफिल,00002440,
गाबानीय,00020119,
गाभण,00004869,00006710,
गाभणा,00006710,
गायक,00030802,
गायलेला,00033347,
गार,00002597,00005751,
गारट,00002597,
गाळाचा,00001127,
गाळीव,00038106,
गावकरी,00004807,
गावठी,00053126,
गाहाळ,
गिचमीड,00037308,
गिड्डा,00005423,
गिरदार,00003800,
गुंग,00002129,
गुंजट-गुंठळ,00016485,
गुंजलेला,00015136,
गुंजारवयुक्त,00023792,
गुंडाळलेला,00032252,
गुंतलेला,00002538,
गुंतागुंतीचा,00026844,
गुंफलेला,00017868,
गुजराती,00003240,00018681,00018680,
गुजराथी,00018680,
गुटगुटीत,00036707,
गुडुप,00001328,00005030,
गुणग्राहक,
गुणरहित,00012532,
गुणलेला,00026320,
गुणवंत,00003569,00002461,
गुणवत्तायुक्त,00002454,
गुणवत्तारहित,00001366,
गुणवत्ताहीन,00001366,
गुणवान,00003569,00002461,
गुणविरहित,00012800,
गुणसंपन्न,00003569,00002461,
गुणहीन,00012800,
गुणाग्राही,
गुणातीत,00012531,
गुणित,00026320,
गुणी,00002461,
गुदमवणारा,00034200,
गुदमविणारा,00034200,
गुन्हा_करता_असलेला,00001109,
गुन्हेगार,00000172,
गुन्हेगारी,00020497,
गुन्हेगारीविषयक,00012472,
गुन्हेगारीविषयीचा,00012472,
गुन्हेगारीसंबंधित,00012472,
गुन्हेगारीसंबंधीचा,00012472,
गुपित,00002221,
गुप्त,00002493,
गुप्तहेर,00003708,
गुबगुबीत,00036707,
गुरुहीन,00001600,
गुरू,00054537,
गुर्भिणी,00004869,
गुल,00016641,
गुलजार,00025417,
गुलाबी,00012951,00012952,00012953,
गुलाम,00002775,
गुळगुळीत,00008763,
गुळचट,00037298,
गुळमुळीत,00037493,
गुहावासी,00001615,
गूढ,00002609,
गृहस्थाश्रमी,00004959,
गृहहीन,00002384,
गृहीत,
गृहोपयोगी,00029685,
गेय,00025691,
गेला,00002623,
गैर,00002039,
गैरकायदेशीर,00004871,
गैरवर्तनी,00003710,
गैरसरकारी,00026445,
गैरहजर,00000085,
गॉथ,00026982,
गॉथिक,00026884,00026982,
गोंडस,00009106,
गोंधळलेला,00010305,
गोचर,00001150,00008046,
गोजरा,00053174,
गोजिरवाणा,00053174,
गोठवलेला,00010833,
गोड,00004173,00007523,00053174,00023707,00035803,
गोडखाऊ,00053178,
गोडघाशा,00036935,
गोडबोल्या,00009794,
गोत्रज,00031985,
गोत्रप्रवर्तक,00021615,
गोपनीय,00002221,
गोप्य,00002221,
गोबरा,00053916,
गोरखपंथी,00018412,
गोरटा,00000968,
गोरा,00000968,
गोरापान,00037351,
गोल,00012340,
गोलमटोल,00006266,
गोलाकार,00012340,00028631,
गोलाकृती,00012340,
गोळा,00000820,
गोळीरोधक,00010553,
गोळीरोधी,00010553,
गोष्टवेल्हाळ,00037369,
गोष्टीवेल्हाळ,00037369,
गौण,00001996,00027783,
गौप्य,00002221,
गौर,00000968,
गौरवपूर्ण,00003661,
ग्नीनलँडर,00019811,
ग्रंथित,00053202,
ग्रसित,00013091,
ग्रस्त,00013090,00013091,
ग्रहणीय,00003750,
ग्रांथिक,00038605,
ग्रामीण,00004808,
ग्राम्य,00002272,
ग्राह्य,00003750,
ग्रीक,00003178,00019544,
ग्रीनलँडिक,00019813,
ग्रीनलँडी,00019811,
ग्रीष्मकालीन,00004856,
घटनात्मक,00036897,
घटनाबाह्य,
घटलेला,00036392,
घटस्फोटित,00037982,
घटित,00001469,
घट्ट,00005424,00006727,00034549,
घडण्याजोगा,00001853,
घडलेला,00001469,
घडीव,00001805,
घन,00004003,
घनघोर,00001328,00051695,00005030,
घनदाट,00001328,00005030,
घनपाठी,00054546,
घनाकार,00035604,
घनिष्ठ,00002099,
घमघमीत,00053238,
घमासान,00003746,
घमेंडखोर,00002853,
घमेंडी,00002853,
घर_असलेला,00000942,
घरंदाज,00003207,
घरगुती,00002101,00033397,
घरचा,00002101,00033396,
घरभेदी,00015238,
घराऊ,00002101,
घराणेविषयक,00007935,
घराण्याचा,00007935,
घराण्याविषयीचा,00007935,
घराण्याशी_संबंधित,00007935,
घराण्यासंबंधीचा,00007935,
घरासंबंधित,00005036,
घरासंबंधीचा,00005036,
घवघवीत,00051581,
घसरट,00038139,
घसरडा,00019758,
घाईचा,00023789,
घाऊक,00006977,
घाटदार,00002862,
घाटी,00036387,
घाण,00002419,
घाणेरडा,00002419,00003186,00006851,00024325,00015579,
घाणेरडे,
घाणेरा,00001488,
घातक,00001133,00004608,
घातपाती,00051422,
घानीयन,00020136,
घाबरलेला,00003369,00010305,00004281,
घाबरा,00003369,
घाम_आणणारा,00015609,
घामघूम,00004915,00002575,
घामट,00036386,
घामाघूम,00004915,00002575,
घामाझोकळ,00004915,
घामेला,00004915,00002575,
घायकुत्या,00002781,
घायाळ,00001189,00021938,00030058,
घारडोळ्या,00011054,
घारा,00011054,
घारोळा,00011054,
घारोळ्या,00011054,
घाऱ्या,00011054,
घालण्याजोगा,00013137,00013139,
घासकटाऊ,00002425,
घासकाटू,00002425,
घासलेला,00032759,
घुमटाकार,00014242,
घुमा,00008717,00051426,
घुम्या,00008717,00051426,
घुळलेला,00011705,
घुसलेला,00002475,
घृणा_करणारा,00001357,
घृणास्पद,00002418,
घेणेकरी,00010000,
घेरलेला,00005097,
घोककाम्या,00036471,
घोगरा,00054549,
घोटाळलेला,00012493,
घोटीव,00051437,00036472,
घोडेराऊत,00011246,
घोडेस्वार,00011246,
घोर,00001328,00011240,00005030,
घोषित,00010908,
चंगीभंगी,00005251,
चंचल,00001331,00001729,
चंचलचित्त,00001729,
चंचळ,00001331,00001729,
चंदनाचा,00021685,
चंदनाच्या_रंगाचा,00021686,
चंद्रमुखी,00033740,
चंद्रमौळी,00038070,
चंद्रवंशी,00008739,
चंद्रवंशीय,00008739,
चंद्रवदना,00033740,
चंद्रविकासी,00036740,
चंपई,00008723,
चकचकणारा,00002278,
चकटफू,00002976,
चकणा,00009679,
चकित,00005089,
चक्रवर्ती,00002783,
चक्रवर्त्ती,00002783,
चक्राकार,00052694,
चक्रीय,00010559,
चखोट,00001914,
चटपटीत,00004832,
चढता,
चढलेला,00015467,
चढा,00015466,
चढाऊ,00024065,
चढेल,00002299,
चतुर,00008292,
चतुर्थ,00008736,
चतुर्थांश,00027218,
चतुर्दश,00005342,
चतुर्भुज,00005301,
चपखल,00013591,00018133,
चपटा,00023578,
चपळ,00004832,
चमकणारा,00002278,
चमकता,00002278,
चमकदार,00003932,00005147,
चमचमणारा,00002278,
चमचमीत,00005111,
चमत्कारिक,00002662,
चमत्कारी,00002662,00008619,
चमत्कृत,00002662,
चर,00005176,
चरबट,00004138,
चरबीयुक्त,00005407,
चरबीरहित,00005406,
चरम,00002079,00013471,
चरमपंथी,00027225,
चराचर,00008752,
चरितार्थ,00003846,
चरित्रहीन,00004625,
चर्चित,00004466,
चर्चिलेला,00004466,
चल,00005176,00005080,
चल-अचल,00035344,
चलअचल,00035344,
चलनात_नसलेला,00000028,
चलनी,
चलाख,00008292,
चलितचित्त,00001729,
चळलेला,00011242,
चळवळा,00001331,
चवथा,00008736,
चवदार,00003705,00011372,
चवयुक्त,00001489,
चविष्ट,00003705,
चवेचाळिसावा,00013804,
चवेताळिसावा,00013804,
चव्वेचाळ,00008757,
चव्वेचाळिसावा,00013804,
चव्वेचाळीस,00008757,
चव्वेताळिसावा,00013804,
चहाडखोर,00010412,
चहाबाज,00034254,
चांगला,00000032,00003775,00011080,00022197,00028106,
चांद,00014229,
चांदणी,00014229,
चांदीचा,00014716,
चांदीतला,00014716,
चांदीतील,00014716,
चाक_असलेला,00014571,
चाकरमानी,00034985,
चाकाचा,00014571,
चाटू,00005073,
चाडी,00020065,
चाडीयन,00020065,
चाणाक्ष,00008292,
चातुर्मास,00031961,
चातुर्मासिक,00031961,
चामट,00012811,
चार,00010789,
चार_चाकी,00026833,
चारपट,00008778,
चाररंगी,00008702,
चारशे,00034143,
चारित्र्यवान,00006564,
चारित्र्यसंपन्न,00006564,
चारित्र्यहीन,00004625,
चारेक,00018139,
चालता,00037414,
चालता-फिरता,00005080,
चालते,00030147,
चालवलेला,00024710,
चालविलेला,00024710,
चालू,00005204,00008291,00030147,00035469,
चालू_असलेला,00001178,
चाळिसावा,00013791,
चाळीस,00000941,
चाळीसएक,00018176,
चाळीसेक,00018176,
चावरा,00053407,00006931,
चाविरा,00006931,
चाहता,00016070,00035996,
चिंचोळा,00003094,
चिंतनशील,00011749,
चिंतनीय,00001350,
चिंताकुल,00001349,
चिंताक्रांत,00001349,
चिंताग्रस्त,00001349,
चिंताजनक,00004804,
चिंतातुर,00001349,
चिंतामग्न,00001349,
चिंतामुक्त,00002435,
चिंतारहित,00002435,
चिंतावलेला,00001349,
चिंतित,00001349,00017784,
चिंत्य,00001350,
चिंब,00011365,
चिकचिकित,00009441,
चिकचिकीत,00009441,
चिकट,00003950,00009441,00001149,00011655,
चिकटलेला,00031686,
चिकार,00002403,00002090,
चिकित्सक,00051476,
चिकित्सालयीन,00004482,
चिक्कार,00002403,00002090,
चिक्कू,00003950,00001149,
चिखलवट,00004787,
चिघळणारा,00034085,
चिडका,00005214,
चिडखोर,00005214,
चिडचिडा,00005214,
चिडचिडीत,00004787,
चित्ताकर्षक,00009106,00005323,
चित्ररमणीय,00003181,
चित्रवत,00003181,
चित्रसादृश्य,00003181,
चित्रांकित,00000348,
चित्रातला,00026454,
चित्रातील,00026454,
चित्रासम,00003181,
चित्रित,00026454,00007953,
चिन्हांकित,00007449,
चिन्हित,00007449,
चिमणा,00002658,
चिमुकला,00002658,
चिमुरडा,00002658,
चिमूटभर,00038104,
चिरंजीव,00002136,00003668,00002865,
चिरंजीवी,00003668,
चिरंतन,00002136,00003167,
चिरंतर,00001661,
चिरकालिक,00013513,
चिरकालीक,00004893,
चिरतरुण,00002483,
चिरपरिचित,00034636,
चिरस्थायी,00003167,
चिरायु,00003668,
चिरेबंदी,00036689,
चिलखतधारी,00000768,
चिली,00019921,
चिवट,00051473,00012811,
चिवडलेला,00029129,
चीनचा,00018724,
चीनी,00005248,00018725,00018724,
चुंबक,00001149,
चुंबकीय,00011075,
चुकविण्यासारखा,00016228,
चुकार,00002579,00053534,
चुकारतट्टु,00002579,
चुकीचा,00012750,
चुकीचे,00002039,
चुगलखोर,00010412,
चुडीदार,00012098,
चुणचुणीत,00053631,
चुणीदार,00012098,00002720,
चुरचुरीत,00012715,
चुरडलेला,00029129,
चुलत,00005104,00005106,
चुळबुळा,00001331,
चूर,00002129,
चेंगट,00037113,
चेक,00019391,00019390,
चेतन,00002594,
चेतनाशून्य,00009595,
चेष्टेखोर,00053647,
चेष्टेबाज,00053647,
चैत्री,00015897,
चोंबडा,00052429,
चोख,00001365,00001915,
चोखंदळ,00051476,
चोखट,00001365,
चोपडलेला,00013606,
चोर,00022015,
चोरटा,00053646,00015364,
चोरण्याजोगा,00022022,
चोरलेला,00022032,
चोविसावा,00013743,
चोवीस,00013742,
चोष्य,00023530,
चौकस,00003797,00053674,
चौकोणी,00005916,
चौकोनी,00005916,
चौगर्द,00019792,
चौगर्दा,00019792,
चौगीर्द,00019792,
चौघे,00010789,
चौचाकी,00026833,
चौतर्फा,00019792,
चौतिसावा,00013774,
चौतीस,00013773,
चौथा,00008736,00027218,
चौदा,00005342,
चौदावा,00013726,
चौपट,00008778,
चौपदरी,00053677,
चौपन्न,00015693,
चौपन्नावा,00015694,
चौरस,00054594,
